,가수,제목,가사
344,민경훈,사랑해,"하늘에선 눈물이 또 떨어지네요
가슴에는 추억이 따라서 부네요
눈치없는 저바람은 내게 다가와
그대 소식 전하고 멀어지네요
어떻게 잊을까요 사랑했던 그대
어떻게 그댈 지워요 그댈
사랑해 사랑해 눈물나도록 하고픈말
돌아와요 돌아와요 제발 제발
사랑해 사랑해 같은 하늘아래 살면서도
그대에게 전할 수 없는 말

까만 눈동자에 그댈 난 기억해요
내마음을 훔쳐간 눈빛이니깐
따스했던 손길인걸 기억합니다
내가 힘들때마다 날 안아줬죠
어떻게 잊을까요 사랑했던 그대
어떻게 그댈 지워요 그댈
사랑해 사랑해 눈물나도록 하고픈말
돌아와요 돌아와요 제발 제발
사랑해 사랑해 같은 하늘아래 살면서도
그대에게 전할 수 없는 말
그립다 그립다 불러도 대답없는 그대
어딨어요 어딨나요 그댄 정말
그립다 그립다 오늘도 난
그대가 없음에
부서지고 무너져 내려요
돌아와요 사랑했던 그대"
345,비스트,주먹을 꽉 쥐고,"주먹을 꽉 쥐고

가라고 가라고 말해서
싫다고 나는 대답했어
널 다시 못 볼 것 같아서
두 팔로 너를 안고 싶은데
차마 난 그러지 못했어
먼저 울 것 같아서
헤어져 살 수도 있구나
우리도 이별이 있구나
헛웃음만 계속 나와서
보내준다고 빨리 가라고
꼭 행복하라고
주먹을 꽉 쥐고 난 울었어
우린 만나선 안 돼
이젠 만나선 안 돼
차가운 니 말에 입술을 깨물고
돌아보지 않을래
절대 안 돌아볼래
다짐을 하고 또 다시 해보지만
그게 안 돼
그 후로 당신에게
찾아가는 꿈을 반복하죠
뒷모습만 보일 뿐 날 보며
웃어주진 않네요
반갑게 인사를 건네요
아무런 대답이 없어도
꿈에서 깨어난 뒤에
후회하지 않도록
빈 자리 메우기가 쉽지만은 않다
기억은 자꾸
그대가 있는 그곳만 비춘다
맘에도 없는 소리를
그대에게 보내요
주먹을 꽉 쥐고
good luck to you
집으로 돌아오는 길이
이렇게 힘들 줄 몰랐어
가슴이 너무 먹먹해서
잘 살아야지 이겨내야지
날 추스려 봐도
니 생각만 나서 참 힘들다
우린 만나선 안 돼
이젠 만나선 안 돼
차가운 니 말에 입술을 깨물고
돌아보지 않을래
절대 안 돌아볼래
다짐을 하고 또 다시 해보지만
그게 안 돼
너란 여자 잊을 거라 말해도
너란 여자 다신
보지 말자 다짐해봐도
이렇게 또 너를 잊지 못해
서로 사랑했는데
정말 사랑했는데
우리가 이렇게 왜 헤어지는데
헤어지지 말자
나 없인 못산다고
죽을 지 모른다고
큰소리치던 넌 대체 어디 있니
어디 갔니"
346,박보영,떠난다,"어디쯤인 걸까
아무런 생각도 없이
한참 동안을 걸어온 자리에
고장 난 가로등
깜빡이는 불빛에
모여든 벌레들
익숙하고
잊고 싶은 기억
기억하고 싶은 순간
모든 것이 사라져 가는데
때론 잊혀짐이
좋은 거라고 하네
그럴 수도 있을 것 같지만
너무나도 사랑했던 사람들
내 손끝에 남아있는 온기를
내 마음속 아련하게 해주던
그 기억까지 잃고 싶진 않은데
너무나도 사랑했던 사람들
내 손끝에 남아있는 온기를
내 마음속 아련하게 해주던
그 기억까지 잃고 싶진 않은데
다시 해가 뜨고
시간은 또 흘러가고
어제는 오늘의 삶에 묻히고
나도 잊혀지고
또 사라져가고
그렇게 모든 게
떠난다"
347,"폴킴, 디스토리",서툰 기대,"유난스러워 보이지 않게
평소처럼 입고
태연한 척 건넨 인사였지만
수십 번을 연습했어
시간을 돌린 듯했어
마치 우리 만나던
그때처럼 말야
혹시 니가 돌아올까 봐
한없이 기다렸던 지난 날들
서툰 기대만으로
비워둔 너의 자리
그리고 앞에 서 있는 너
별 일 없이 지낸 것처럼
시시콜콜한 얘기로
어색함을 달래고
여전히 아름답게
웃고 있는 널 보니
기분이 이상해
시간을 돌린 듯했어
마치 우리 만나던
행복했었던 그때처럼 말야
혹시 니가 돌아올까 봐
한없이 기다렸던 지난 날들
서툰 기대만으로
비워둔 너의 자리
그리고 앞에 서 있는 널
바라보면 이렇게
참을 수가 없이 아파
아마도 널 그냥
보낼 순 없을 거야
다시 사랑한다고 하면
다시 돌아와 달라고 하면
내 말을 들어 줄까
비워둔 너의 자리
그리고 앞에 서 있는 너"
348,허각,없었던 것처럼,"원래로 모두 제자리로
하나였던 두 사람의 망연한 귀로
고단한 전쟁 같던 우리의 날들
이젠 그의 곁에서 편히 쉬어
유난히 뜨거웠고
그만큼 소란했지
등 돌린 그림자
끝내 각자의 길로 저문다
나 이젠 널 모르는
남자일 뿐이야
더는 알아선 안 되는
타인일 뿐이야
돌아보면 안 돼
혹시 스친대도
떠올려선 안 돼
어떤 순간에도
모두 묻어두고
처음부터 사는 거야
없었던 것처럼
I don't know you ah
No more love love
I don't know you ah
No more love
꿈에도 상상해본 적 없던 풍경
내가 아닌 다른 사람 곁의 너
연주가 시작되고
숨죽여 발을 떼는
익숙한 뒷모습
하얗게 산산이 부서진다
나 이젠 널 모르는
남자일 뿐이야
더는 알아선 안 되는
타인일 뿐이야
돌아보면 안 돼
혹시 스친대도
떠올려선 안 돼
어떤 순간에도
모두 묻어두고
처음부터 사는 거야
없었던 것처럼
거친 말로 독한 말로
내 기억 더럽힌대도 좋아
어서 네가 지울 수만 있다면
아물 수만 있다면
오늘이 너를 아는
마지막 날이야
원래 첨부터 없었던
사람일 뿐이야
죽는 그날까지
숨 쉬는 동안엔
마주치지 말자
꺼낼 생각 말자
전부 씻어내고
그의 곁에 행복해라
처음인 것처럼
I don't know you ah
No more love
no more love
I don't know you ah
No more love
I don't know you
I don't know you ah
No more love love
I don't know you ah
No more love"
349,굿나잇스탠드,생각나더라,"턱을 괴고 창 밖을 보니
눈이 날아다녀요
할 일 없는 내 모습
바보 같기만 해
춥기만 한 날씬데
저 사람들은 행복해 보여
좋아 보여
멀리부터 뛰어와
숨차게 웃어 보이며
서로를 바라봐
그때 네가 생각나더라
우리도 저랬었는데
너와 나 손잡고 걸었던
가슴 터질 것만 같았던
연락 없이 지내다 보니
너를 잊었나 봐요
서로였던 우리 둘
허무하기만 해
춥기만 한 그날에
사소한 말다툼
그때 우린 왜 몰랐을까
마지막 내뱉은 말 대신
안아줬더라면
지금 함께였을까
그때 네가 생각나더라
우리도 저랬었는데
너와 나 손잡고 걸었던
가슴 터질 것만 같았던
참 이상하다
이제서야 와 닿는다
네가 없는 이 공간 이 창가
철없던 그때 너와 내가 보여
I miss you
오늘따라 그대 보고 싶네요
Oh I miss you so much
눈 내리던 그날 그때
그때 네가 생각나더라
우리도 저랬었는데
너와 나 손잡고 걸었던
가슴 터질 것만 같았던
자꾸 네가 생각나더라
우리도 좋았었는데
너와 나 손잡고 걸었던
가슴 터질 것만 같았던"
350,백아연,끝모습,"아무 생각도 할 수 없었어
누군가와 걷던 뒷모습의 너
그저 멍하니 서있었어
내가 알던 너 그게 아닌 것 같았어
무슨 말이라도 어떤 말이라도
너를 붙잡고 듣고 싶었지만
그 사람을 바라보는 너
잡은 그 손이 너무 행복해 보여서
차마 다가가진 못했어
예전 날 바라보던 네 모습과
너무나 닮아서
조금씩 무뎌진 너와 나
애써 모른 척 지나쳤지만
시간이 지나면 모든 게
다시 제자리로 돌아올 줄 알았어
무슨 말이라도 어떤 말이라도
너를 붙잡고 듣고 싶었지만
그 사람을 바라보는 너
잡은 그 손이 너무 행복해 보여서
차마 다가가진 못했어
예전 날 바라보던
네 모습과 너무나 닮아서
이젠 늦은 걸 알아
네가 먼저 놓았던 그 손
나도 놔야 하겠지
그 사람을 바라보는 너
잡은 그 손이 너무 행복해 보여서
차마 다가가진 못했어
예전 날 바라보던
네 모습과 너무나 닮아서"
351,"장윤정, 로이킴",첫사랑,"그대를 처음 본 순간
내 가슴 너무 떨렸어요
그때 이미 예감 했죠 사랑에 빠질 것을
그대의 몸짓 그대의 미소
다정스런 그대 목소리
나 어떡해요 숨이 멎을 것 같아
그대에게 빠져버렸어요
하루 온 종일 그대 생각 뿐이죠
내일 역시도 그리 보낼 거예요
손 내밀어 잡아주세요
이런 내 사랑 받아 주세요
그대를 처음 본 순간
내 가슴 너무 떨렸어요
그때 이미 예감 했죠 사랑에 빠질 것을
그대의 몸짓 그대의 미소
다정스런 그대 목소리
나 어떡해요 숨이 멎을 것 같아
그대에게 빠져버렸어요
하루 온 종일 그대 생각 뿐이죠
내일 역시도 그리 보낼 거예요
손 내밀어 잡아주세요
이런 내 사랑 받아 주세요
하루 온 종일 그대 생각 뿐이죠
내일 역시도 그리 보낼 거예요
손 내밀어 잡아주세요
이런 내 사랑 받아 주세요
이런 내 사랑 받아 주세요
이런 내 사랑 받아 주세요"
352,양정승,"밤하늘의 별을 X (Feat. 쟝폴, 연주)","우리 사랑이 힘들어도
포기 하고 싶어도
언제나 나에겐 네가 살아 있는데
사랑했던 수많은 추억들이
밤 하늘 별이 돼 줄 거야
너와 함께라면 볼 수 있어
아무래도 너를 많이 좋아하나 봐
밤이 찾아오면
자꾸 하늘의 별만 쳐다봐
너와 나의 꿈을 위해
서로 멀리 떨어져
잠시만 헤어진 것뿐인데
지금 나는 미치도록
너에게 달려 가고 싶어
차라리 별이 되어
너를 밤마다 맘껏 보고 싶어
우리 사랑이 힘들어도
포기 하고 싶어도
언제나 나에겐 네가 살아 있는데
사랑했던 수많은 추억들이
밤 하늘 별이 돼 줄 거야
너와 함께라면 볼 수 있어
아스라이 떠오르는 웃는 네 모습에
살며시 다가가 조용히
입맞추고 싶었는데
갑자기 불어온 바람에
네 모습 사라지고
밤하늘의 별만 날 바라보네
너와 나의 소중한 꿈
그건 멀리 있지 않은데
행복한 그 꿈속엔 너여야만 해
넌 주인공이야
우리 사랑이 힘들어도
포기 하고 싶어도
언제나 나에겐 네가 살아 있는데
사랑했던 수많은 추억들이
밤 하늘 별이 돼 줄 거야
너와 함께라면 볼 수 있어
나도 너만큼 보고 싶어 달려 가고 파
날 향한 네 눈빛을 참을 수 없어
사랑하고 있어 나 기다리고 있어
밤 하늘의 별을 보며
너와 행복할 그 순간을 위해
사랑해 세상 제일 예쁜 너
넌 아름다워
고마워 나만 바라보는 너
난 너를 믿어
사랑해 나도 그댈 사랑해
그댈 사랑해
영원히 항상 곁에 있을게"
353,지아,이런 나라도 괜찮나요 (Prod. 김현철),"좀 별로예요 나라는 사람
마음을 다친 탓에 그 누구도 믿지 않는
술 몇 잔에도 펑펑 울고 그런 건
그대가 좋은 만큼 모든 게 다 두려워서
이런 나라도 괜찮나요
나 땜에 힘들지는 않나요
아닌가요 혹시 해서 그래요
정말 나라도 괜찮나요
나라서 창피하진 않나요
그런가요 정말 괜찮은가요
다가올수록 뒷걸음질 치는 나
그래요 그대만은 잃고 싶지 않은 이유
이런 나라도 괜찮나요
나 땜에 힘들지는 않나요
아닌가요 혹시 해서 그래요
정말 나라도 괜찮나요
나라서 창피하진 않나요
그런가요 괜찮나요
지나간 사랑 탓에 상처뿐인 나라 해도
이런 나라도 괜찮나요
나 땜에 힘들지는 않나요
아닌가요 걱정돼서 그래요
정말 나라도 괜찮나요
나라서 아프지는 않나요
그런가요 괜찮나요
이런 날 선택해줘서 고마워요"
354,송희란,Go On,"오늘 날씨 난 좋아
이런 바람
I like it so good 날아갈 듯
적당하게 선선한 네가 있는 거리
그 어디든 Maybe i do
사실 난 다 All right
How do i know
내 맘이 이끄는 대로 Go on
어제완 다르게 왔던 이곳
두근거리는 걸
Oh baby you 너는 모를 걸
가는 거야 끝없이 펼쳐진 숲길을 걸어
조금은 낯설겠지만
바람을 따라 너에게로 가
Baby everything's gonna be
all right
파란 하늘 사이로
자유롭게 나는 새처럼
I can fly high
하얗게 그려진 구름 쏟아지는 햇살
그 어디든 Maybe i do
좀 더 먼 곳으로
How do i know
내 맘이 이끄는 대로 Go on
어제완 다르게 왔던 이곳
두근거리는 걸
Oh baby you 너는 모를 걸
가는 거야 끝없이 펼쳐진 숲길을 걸어
조금은 낯설겠지만
바람을 따라 너에게로 가
Baby everything's gonna be
all right
가끔은 힘에 부칠 때
조금은 쉬어 가도 돼 서두르지 마
숨 한번 쉬고 발걸음이 닿는 곳으로
How do i know
네 맘이 이끄는 대로 Go on
오늘 또 새롭게 가는 그곳
두근거리는 걸
Oh baby you 꿈만 같은 걸
가는 거야 끝없이 펼쳐진 바닷길 따라
조금은 낯설겠지만
너와 함께면 어디든 갈 수 있어
Baby everything's gonna be
all right"
355,펀치 (Punch),사라진 기억,"잊으라는 말은 안 돼요 이별까지는
우리 어쩔 수 없다고 한 대도
너무 멀리 있나 봐 너라는 저 별
닿을 수도 없는 그곳
슬픈 노래는 모두 내 얘기 같아
그저 눈물만 슬픔만 흘러내리네
희미해 더 희미해
너의 목소리 또 너의 얼굴이
난 기억나지 않아
잊으라는 말은 안 돼요 이별까지는
우리 어쩔 수 없다고 한 대도
너무 멀리 있나 봐 너라는 저 별
닿을 수도 없는 그곳
모든 게 다 나 때문인가 봐
다 고쳐볼게 더 잘할게 또 슬픈 후회만
그리워 더 그리워
너의 추억이 또 너의 흔적이
내 곁에 남아있어
떠난 널 기다린다며
추억이 새겨진 그 자릴 맴돌죠
잊으라는 말은 안 돼요
이별까지는 우리 어쩔 수 없다고 한 대도
너무 멀리 있나 봐 너라는 저 별
닿을 수도 없는 그곳
이제는 널 보내야 하겠지
모두 끝났으니까
슬프다는 말을 한다면 더 힘들까 봐
이 밤 잠 못 드는 나를 모르죠
미칠 듯 사랑했던 우리 그때로
돌아가고 싶어 제발
사랑하고 싶어 제발"
356,AJ,너의 기억 (Vocal by 이진용),"아무 생각없이 비오는 이 거리를
걸어가 너의 향기 지울때까지
혼자 쓸쓸하게 깜빡이는 신호등
그곳에 서있는 우린 닮았나봐
달빛에 내마음을 맡겨 널 찾아가
혹시 날 기다릴까 하는 생각에
익숙한 길이 낮설게 느껴지고
또다시 눈물이 흘러
넌 정말 괜찮은거니
이렇게 나를 떠나가면
함께 웃었던 기억들이
아직도 나를 부르잖아
아무것도 나는 바라지 않아
이대로 나를 떠나지마
한번만 한번만 날 바라봐 줘
내일이 없는 슬픈 눈으로 바라봐
나를 밀어내려 애쓰는 모습에
차마 할말을 하지도 못했던거야
그저 널 바라만 보고 있었어
이렇게 멀어지는 너의 뒷모습을
멍하니 바라볼 수밖에 없어서
아껴둿던 말 가슴에 묻어둔채
이대로 끝나게 될까
넌 정말 괜찮은거니
이렇게 나를 떠나가면
함께 웃었던 기억들이
아직도 나를 부르잖아
아무것도 나는 바라지 않아
이대로 나를 떠나지마
한번만 한번만 날 바라봐 줘"
