,가수,제목,가사
40,박세영,Will be,"조금씩 나의 맘이
그대에게 다가가고 있는 걸
난 느낄 수 있어
부푼 내 가슴이 열기구처럼
높이 높이 떠올라
터질 것만 같은데
떨리는 기분 뭘까요
온 종일 두근 거려요
그대만 생각하면
멋대로 숨이 멈추다 말다
꿈 속을 걷는 것같아
세상이 아름답게 보여
이 느낌 이런 기분
사랑이라 부르나요
I will be your star
baby you will be my sun
내게 그댈 비춰 지친 밤이
찬란한 빛으로 깨어나게
I do it all for you
baby you will always be my love
약속할게 마지막에
그대와 함께 할 사람 나라고
설렘이 긴장감이
실 풀리 듯이 풀어져 가는 시간이
올 지도 몰라
그때마다 순간 마다
처음처럼 다시 사랑할게요
지금 모습 그대로
떨리는 기분 뭘까요
온 종일 두근 거려요
그대만 생각하면
멋대로 숨이 멈추다 말다
꿈 속을 걷는 것같아
세상이 아름답게 보여
이 느낌 이런 기분
사랑이라 부르나요
I will be your star
baby you will be my sun
내게 그댈 비춰 지친 밤이
찬란한 빛으로 깨어나게
I do it all for you
baby you will always be my love
약속할게 마지막에
그대와 함께 할 사람 나라고
I will be your star
baby you will be my sun
다시 그댈 비춰 지친 밤이
태양처럼 뜨겁도록
I do it all for you
baby you will always be my love
약속할게 마지막에
그대와 함께 할 사람 나라고
뚜뚜 뚜루 뚜뚜 뚜루뚜
뚜뚜 뚜루 뚜뚜 뚜루뚜
뚜뚜 뚜루 뚜뚜 뚜루뚜
뚜뚜 뚜루 뚜뚜 뚜루뚜"
41,발라드가수들,네모의 꿈,"네모난 침대에서 일어나
눈을 떠 보면
네모난 창문으로 보이는 똑같은 풍경
네모난 문을 열고
네모난 테이블에 앉아
네모난 조간신문 본 뒤
네모난 책가방에 네모난 책들을 넣고
네모난 버스를 타고
네모난 건물 지나
네모난 학교에 들어서면
또 네모난 교실
네모난 칠판과 책상들
네모난 오디오 네모난 컴퓨터 TV
네모난 달력에 그려진 똑같은 하루를
의식도 못한 채로
그냥 숨만 쉬고 있는걸
주위를 둘러보면
모두 네모난 것들뿐인데
우린 언제나 듣지
잘난 어른의 멋진 이 말
세상은 둥글게 살아야 해
지구본을 보면
우리 사는 지군 둥근데
부속품들은 왜 다 온통
네모난 건지 몰라
어쩌면 그건 네모의 꿈일지 몰라
네모난 아버지의 지갑엔 네모난 지폐
네모난 팜플렛에 그려진 네모난 학원
네모난 마루에 걸려 있는
네모난 액자와 네모난 명함의 이름들
네모난 스피커 위에 놓인
네모난 테잎
네모난 책장에 꽂혀 있는
네모난 사전
네모난 서랍 속에
쌓여 있는 네모난 편지
이젠 네모 같은 추억들
네모난 태극기 하늘 높이 펄럭이고
네모난 잡지에 그려진 이달의 운수는
희망 없는 나에게
그나마의 기쁨인가 봐
주위를 둘러보면
모두 네모난 것들뿐인데
우린 언제나 듣지
잘난 어른의 멋진 이 말
세상은 둥글게 살아야 해
지구본을 보면
우리 사는 지군 둥근데
부속품들은 왜 다 온통
네모난 건지 몰라
어쩌면 그건 네모의 꿈일지 몰라"
42,발라드가수들,슬프도록 아름다운,"그리움의 끝은 언제나
눈물속에 항상 니가 있는 것은
돌아갈수 없는 아픔인듯
시린 추억이 가슴속에 남아서야
어느 하늘아래 있을까
아련하게 자꾸 떠오르는 너를
한번만이라도 보고싶은 마음
서러워 눈물로도 참지못해
이젠 다른 삶인걸 알아
우리같은 추억 간직한 채로
서로 사랑했던 날 만큼 아파하며
잊혀져 버릴지도 몰라
아냐 기쁜젊은 날에 내 사랑
어떻게 널 잊을수 있어
슬프도록 아름다웠던
우리 지난날에 사랑아
이젠 다른 삶인걸 알아
우리같은 추억 간직한 채로
서로 사랑했던 날 만큼 아파하며
잊혀져 버릴지도 몰라
아냐 기쁜젊은 날에 내 사랑
어떻게 널 잊을수 있어
슬프도록 아름다웠던
우리 지난날에 사랑아
기쁜젊은 날에 내 사랑
어떻게 널 잊을수 있어 예
슬프도록 아름다웠던
우리 지난날에 사랑아"
43,발라드가수들,또 다른 만남을 위해,"멀게만 느낀 우리의 이별
짧았던 그 순간
아쉬움을 남긴 채
떠나야 했던 소중했던 친구여
아무런 표정도 없이
그저 담담히 손 흔드는 네 모습
또 다른 만남위해 잠시 떠나야 할 뿐
젖어드는 내 마음을 너는 알거야
오 오 마음 울적해진
비가오는 날엔 나를 그리며
싫은 사연 속에 너를 만나겠지 예
낯선 너의 모습 보며
눈물 글썽이는 내 마음 아프겠지만
그리운 친구여 또다른 만남을 위해
아무런 표정도 없이
그저 담담히 손 흔드는 네 모습
또 다른 만남위해 잠시 떠나야 할 뿐
젖어드는 내 마음을 너는 알거야
오 오 마음 울적해진
비가오는 날엔 나를 그리며
싫은 사연 속에 너를 만나겠지 예
낯선 너의 모습 보며
눈물 글썽이는 내 마음 아프겠지만
그리운 친구여 또다른 만남을 위해"
44,발라드가수들,내 여자라니까,"나를 동생으로만 그냥 그 정도로만
귀엽다고 하지만 누난 내게 여자야
니가 뭘 알겠냐고 크면 알게 된다고
까분다고 하지만 누난 내게 여자야
누나가 누굴 만나든지
누굴 만나 뭘 하든지
난 그냥 기다릴뿐
누난 내 여자니까 너는 내 여자니까
너라고 불를께 뭐라고 하든지
남자로 느끼도록 꽉 안아줄께
너라고 불를께
뭐라고 하든 상관없어요
놀라지 말아요
알고보면 어린 여자라니까
어딜 갔다 왔는지 어디가 아픈건지
슬퍼보이네요 누나답지 않네요
무슨 일 있냐고 무슨 일이냐고
말해보라 했더니 머릴 쓰다듬네요
누가 누나를 울린다면
그 누가 됐건간에
난 절대 참지 않아
누난 내 여자니까 너는 내 여자니까
너라고 불를께 뭐라고 하든지
슬픔 잊혀지도록 꽉 안아줄께
너라고 불를께
뭐라고 하든 상관없어요
내품에 안겨요
알고보면 여린 여자라니까
좋아하니까 이러는 거겠지
이러면 안되는거 알아요
좋아하니까 좋아하니까
누난 내 여자니까 너는 내 여자니까
네게 미쳤으니까 오
미안해 하지마 난 행복하니까
널 바라만 봐도 난 눈물이 흘러
너라고 불를께
뭐라고 하든 상관없어요
곁에만 있어요
결국엔 넌 내 여자라니까"
45,M.Street (엠스트리트),끝이없다,"하루만 걷어내면 돼
안녕은 없던 일이야
자꾸 내 안의 넌 말해
눈부신 추억 속으로
오늘도 걸어 들어가
버릇처럼 널 만나
찬바람만 따르는 가슴에
너 하나만은 남기고 싶어
I don’t let you go 잊지 못해
내 기억 속 널 다시 사랑해
눈을 떠도 못내 계속될 꿈처럼
나의 사랑은 끝나지가 않아 이렇게
가끔은 웃으며 살아
먹먹한 공기마저도 너를 찾는 길일까
너만 아는 마음이 나쁘니
그림자라도 안고 싶은데
I don’t let you go 잊지 못해
내 기억 속 널 다시 사랑해
눈을 떠도 못내 계속될 꿈처럼
나의 사랑은 끝나지가 않아
수없이 돌아봐
So I don’t let you cry 괜찮을게
난 아파도 또 울지도 못해
가슴 깊이 사는 네가 떠날까봐
못난 눈물에 다 지워질까봐
너도 나 같을까봐
미안해"
46,마이온,멈춰서다 (Vocal 최지은),"많이 힘들 때
맘이 지칠 때
기댈 곳 없이 휘청거리기만 할 때
뒤돌아봐도 아무도 없을 때
가슴이 답답해 하늘 만 바라볼 때
하고 싶은 말 목 끝까지 차올라
내 작은 손 너에게 닿으려 할 때
너의 온기 나에게 전해질 때엔
나는 항상 그쯤에서 멈춰 서지
보고 싶을 때 털어놓고 싶을 때
표현하는 방법을 아직 잘 몰라서
많이 힘든데 나 많이 아픈데
오늘도 혼자 여기서 멈춰 서지"
47,7080 가요 앙코르,너를 사랑해,[가사 준비중]
48,7080 가요 앙코르,그대와 영원히,[가사 준비중]
49,7080 가요 앙코르,사랑했지만,[가사 준비중]
50,임도혁,바보같죠,"한참을 너의 흔적이
남아있는 거리를
하염없이 걷고 또 걸었어
니가 떠났던 자리 무거운 발걸음
마음이 무너진다
매일 그대 생각만 하다가
눈물이 흐른다
미안해요 그대를 잡지 못해서
미워해요 멀리 뒷모습만
바라본 나를
그대가 바라봐 주길 바라기만 했던
내가 참 바보 같죠
알아줘요 진심이 아닌 내 마음을
용서해요 너무
감정적이었던 나의 말들
바보 같은 내 모습도
사랑해 줄 순 없나요
참 바보 같죠
우연히 너와 닮은 뒷모습에
눈물만 흐른다
미안해요 그대를 잡지 못해서
미워해요 멀리 뒷모습만 바라본 나를
그대가 바라봐 주길 바라기만 했던
내가 참 바보 같죠
보고 싶어 그럴 자격은 없겠죠
잊지 마요 우리 함께했던 모든 날들을
그대가 바라봐 주길 바라기만 했던
내가 참 바보 같죠
알아줘요 진심이 아닌 내 마음을
용서해요 너무 감정적이었던 나의 말들
바보 같은 내 모습도
사랑해 줄 순 없나요 참 바보 같죠"
51,7080 가요 앙코르,내 아픔 아시는 당신께,[가사 준비중]
52,7080 가요 앙코르,나무와 새,[가사 준비중]
53,7080 가요 앙코르,그날,[가사 준비중]
54,7080 가요 앙코르,애수,[가사 준비중]
55,7080 가요 앙코르,바람의 노래,[가사 준비중]
56,7080 가요 앙코르,그대안의 블루,[가사 준비중]
57,7080 가요 앙코르,큐(Q),[가사 준비중]
58,7080 가요 앙코르,기억 속으로,[가사 준비중]
59,7080 가요 앙코르,내일을 기다려,[가사 준비중]
60,7080 가요 앙코르,우연히,[가사 준비중]
61,7080 가요 앙코르,기다려 줘,[가사 준비중]
62,7080 가요 앙코르,안개,[가사 준비중]
63,7080 가요 앙코르,한송이 저 들국화처럼,[가사 준비중]
64,7080 가요 앙코르,건널 수 없는 강,[가사 준비중]
65,디케이소울,이 밤을 걸어요 (一場春夢),"밤 공기가 너무 좋아서
그댈 생각하는 이 밤
고요한 침묵이 좋아 널 그리네
밤은 깊어가고 별은 지네
너를 생각하다 잠들어 가네
행복한 기분이 좋아 꿈을 꾸네
이 밤 공기마저 너무 좋아
저 하늘에 별들이 춤을 추네
이 밤 그 바람이 너무 좋아서
이 밤 은은하게 젖어드는데
두루루루 저 구름뒤에 달빛처럼
그대와 나 우리 두 손 잡고 걸어요
너를 생각하다 잠들어 가네
행복한 기분이 좋아 꿈을 꾸네
이 밤 공기마저 너무 좋아
저 하늘에 별들이 춤을 추네
이 밤 그 바람이 너무 좋아서
이 밤 은은하게 젖어드는데
두루루루 저 구름뒤에 달빛처럼
그대와 나 우리 두 손 잡고 걸어요
이 밤 저 바람이 전해줄까요
그 댈 좋아한다 고백 할께요
두루루루 저 구름과 저 달빛처럼
그대와 나 우리 두 손 놓지 말아요"
66,김그림,You,"바랬던 나의 하루는
서서히 선명해져 가고
어렴풋이 새겨둔 추억이
다시 나를 깨우네요
한동안 잠시 잊었었던
꿈속에 발길을 멈추면
You 그대이죠
힘겨운 시간 모두 다
그대여서 괜찮아요
You 멀어지는
오늘 하루도 따스히
기억할 수 있게 말예요
가끔 그대 지치거든
내 어깨에 기대 쉬어요
조심스레 접어둔 약속을
다시 지키고 싶어요
한참을 우리가 살아갈
꿈속의 길에 멈춰 서면
You 그대이죠
힘겨운 시간 모두 다
그대여서 괜찮아요
You 멀어지는
오늘 하루도 따스히
우리 간직할 수 있도록
아무렇지 않은 듯 바라본
그대 눈빛 속엔 내가 보이는 건
You 그대이죠
힘겨운 시간 모두
다 지울 수 있게 말예요
You 언제라도
마음을 비춘 눈으로 우리
서로를 바라봐요"
67,정 들,사랑을 키워요 (With 김진영),"나의 마음 밭에
사랑을 심어요
물주고 따스한 햇빛과 바람도
듬뿍 주어요
나의 마음 밭에
사랑을 키워요
달콤한 사랑이 가지에 맺히면
나누어 먹어요
아빠에게 하나
엄마에게 하나
친구에게 하나
나누어 줄래요
나의 마음 밭에
사랑을 심어요
물주고 따스한 햇빛과 바람도
듬뿍 주어요
나의 마음 밭에
사랑을 키워요
달콤한 사랑이 가지에 맺히면
나누어 줄래요"
68,비파로,목포야행(Walk The Moon),"목포 밤거리를 너와 함께 걷던
두 번째 팔월의 그날을 생각했어
마치 꿈만 같던 새로운 시작에
작은 골목마다 우린 노래했지
바쁜 시간 속에 하루하루 살다
문득 돌아보면 니가있어
저 다리 불빛처럼 너무 예뻐서
널 바라보고 또 바라보네
별이 내린 바다를 걷다
시가 담긴 골목을 따라
내 눈 속에 널 그려 본다
니가 있어 다시 숨 쉰다
너로 인해 나는 숨 쉰다
니가 있어 난 행복하다
니가 했던 말이 귓가에 맴돌아
남쪽 밤 하늘엔 별이 참 많구나
그대 기억하나요 바다 분수 앞에
따듯한 커피 한 잔 그날 잊지 못해
별이 내린 바다를 걷다
시가 담긴 골목을 따라
내 눈 속에 널 그려 본다
니가 있어 다시 숨 쉰다
너로 인해 나는 숨 쉰다
니가 있어 난 행복하다
꽃이 흩날리고 바람 춤을 춘다
따듯한 이 거리를 우리 함께 걷는다
달의 끝자락즘 멈춘 시간 속에
우리 함께 걷는다
꽃이 흩날리고 바람 춤을 춘다
따듯한 이 거리 목포 밤거리를
달의 끝자락즘 멈춘 시간 속에
우리 함께 걷는다
달의 끝자락즘 멈춘 시간 속에
우리 함께 걷는다"
69,한경일,내 생애 가장 좋은 날,"하늘을 바라보니 벚꽃이 내려와
내 손에 떨어지는데
벚꽃을 유난히도 좋아했었잖아
매년 이맘때쯤 니가 생각이 난다
거리엔 연인들이 오늘 더 즐비해
웃음소리 들려온다
나도 너와 웃던 날 그때
그시간이 자꾸 떠올라서
생각에 잠긴다
벚꽃의 향기가 그때로 나를 데려가
눈을 감고 사랑했던 너를 느낀다
내 생애 가장 좋은 날은
너와 나 보낸 그때 그때 찬란했던
나의 날이 기억이 난다
청계천 물소리가 듣기가 좋아서
길따라 마냥 걸었어
바람도 선선하니 걷기가 좋잖아
나의 입가에 미소가 번져만 간다
벚꽃의 향기가 그때로 나를 데려가
눈을 감고 사랑했던 너를 느낀다
내 생애 가장 좋은 날은
너와 나 보낸 그때 그때 찬란했던
나의 날이 기억이 난다
추억이 많은 나는 가끔은
니모습 꺼내어 다시 떠올려
아직도 그리운 날 너와 보낸
그때 내게 행복했던 기억이 있잖아"
70,변진섭,그대에게,[가사 준비중]
71,구본근,David,"저 산 저 산 너머에는
내가 바라는 것이 있을까
저 산을 오르고 나면
누가 날 안아줄까
푸른빛이 반짝이는
어떤 사람을 만나면
사랑할 수 있는 사람이 되어
사랑받을 수 있는 사람이 되어
마음이란 걸 가지고 싶어
사랑할 수 있는 사람이 되어
사랑받을 수 있는 사람이 되어
아주 먼 언젠가 둘만 남았을 때
그제서야 나를 안아 주네"
72,준우,지쳤어,"매일같이 우린
늘 함께였는데
마지막사랑이라 말했는데
작은 네 실수와
무관심이 늘어나
결국엔 우리도 헤어지게 됐지
내 맘도 모르고
너는 계속 말하지
한번만 기횔줘
이제 내가 잘할 수 있을 것 같아
너는 모르는 것 같아
네가 내게 준 상처들
내가 계속 말 하잖아
더 이상 우는거 힘들다고
나 이젠 달라졌어
이젠 다 지쳤어
모든걸 다 줬으니까
너는 이런 내맘 알리없겠지
네가 준 아픔들
혼자 속으로 삭히며
아픔도 사랑이라 착각했었어
단 한번이라도
느껴본적은 있을까
너무 아팠던 내 사랑을
너는 모르는 것 같아
네가 내게 준 상처들
내가 계속 말 하잖아
더 이상 우는거 힘들다고
나 이젠 달라졌어
이젠 다 지쳤어
모든걸 다 줬으니까
너는 이런 내맘 알리없겠지
가끔은 후회도 했어
서로 다른 두사람이라
그런가했어
처음부터 우린 어긋난 길을 갔어
이제 다신 만날 순 없는 걸
너는 모르는 것 같아
네가 내게 준 상처들
내가 계속 말 하잖아
더 이상 우는거 힘들다고
나 이젠 달라졌어
이젠 다 지쳤어
모든걸 다 줬으니까
너는 이런 내맘 알리없겠지"
