,가수,제목,가사
23,성시경,그대 내 맘에 들어오면은,"다가가면 뒤돌아 뛰어가고
쳐다보면 하늘만 바라보고
내 맘을 모르는지 알면서 그러는지
시간만 자꾸자꾸 흘러가네

스쳐가듯 내 곁을 지나가고
돌아서서 모른척하려 해요
내 마음의 강물처럼
흘러가는 그대는 무지갠가

뛰어갈텐데 훨훨 날아갈텐데
그대 내 맘에 들어오면은

아이처럼 뛰어가지 않아도
나비따라 떠나가지 않아도
그렇게 오래오래 그대 곁에 남아서
강물처럼 그대 곁에 흐르리

뛰어갈텐데 날아갈텐데
그대 내 맘에 들어오면은

스쳐가듯 내 곁을 지나가고
돌아서서 모른척하려 해요
내 마음의 강물처럼
흘러가는 그대는 무지갠가

뛰어갈텐데 훨훨 날아갈텐데
그대 내 맘에 들어오면은

아이처럼 뛰어가지 않아도
나비따라 떠나가지 않아도
그렇게 오래오래 그대 곁에 남아서
강물처럼 그대 곁에 흐르리

뛰어갈텐데 날아갈텐데
그대 내 맘에 들어오면은

뛰어갈텐데 날아갈텐데
그대 내 맘에 들어오면은"
24,김동률,다시 사랑한다 말할까,"마치 어제 만난 것처럼
잘있었냔 인사가 무색할 만큼
괜한 우려였는지
서먹한 내가 되려 어색했을까
어제 나의 전활 받고서
밤새 한숨도 못 자 엉망이라며
수줍게 웃는 얼굴
어쩌면 이렇게도 그대로일까
그땐 우리 너무 어렸었다며
지난 얘기들로 웃음짓다가
아직 혼자라는 너의 그 말에
불쑥 나도 몰래 가슴이 시려
다시 사랑한다 말할까
조금 멀리 돌아왔지만
기다려왔다고
널 기다리는게
나에겐 제일 쉬운 일이라
시간이 가는 줄 몰랐다고
다시 사랑한다 말할까
여전히 난 부족하지만
받아주겠냐고
널 사랑하는게 내 삶에 전부라
어쩔 수 없다고 말야

그땐 사랑인줄 몰랐었다며
가끔 내 소식을 들을때마다
항상 미안했단 너의 그 말에
불쑥 나도 몰래 눈물이 흘러
다시 사랑한다 말할까
언젠가는 내게 돌아올
운명이었다고
널 잊는다는 게
나에겐 제일 힘든 일이라
생각 조차 할 수 없었다고
다시 사랑한다 말할까
좋은 친구처럼 편하게
받아주겠냐고
다시 태어나도 널 사랑하는게
내 삶에 이유란 말야
다시 사랑한다 말할까
조금 멀리 돌아왔지만
기다려왔다고
널 기다리는게
나에겐 제일 쉬운 일이라
시간이 가는 줄 몰랐다고
다시 사랑한다 말할까
여전히 난 부족하지만
받아주겠냐고"
25,정승환,집에 같이 갈래 (Full band Ver.),"반짝이는 불빛들
상쾌한 저녁 공기
오늘같이 시원한 날씨에는
걷고 싶은걸
마침 눈앞에 서있는
널 발견했어
오랫동안
숨겨온 내 마음
오늘은 꼭 말하고 싶어
집에 같이 갈래
데려다줄까
가는 동안 나랑 얘기하자
혹시나 너도 나와 같이 걷고 싶다면
말이야
처음 널 알게 됐을 때
지켜주고 싶었어
그 순간부터
지금까지 너만 보이는걸
별것 아닌 것들도
네가 좋아하면
나도 좋아지는걸
난 네가 궁금해
자꾸만 너를 알고 싶어
집에 같이 갈래
데려다줄까
가는 동안 나랑 얘기하자
혹시나 너도 나와 같이 걷고 싶다면
말이야
사실 난 너에게
해야 할 말이 있어
늘 간직했던
늘 감춰왔던
나의 소원이 너란 걸
집에 같이 갈래
데려다줄까
가는 동안 나랑 얘기하자
혹시나 너도 나와 같이 걷고 싶다면
이제야 말해
그 누구보다
널 많이 사랑한다고
뒤에서 바라보기만 했던 나를
이제 고백해"
26,네이비쿼카 (NavyQuokka),내 맘은,"내 맘은 그런 게 아닌데
내 진심을 모르는 니가 미워졌다가
또 다시 네 앞에만 서면
내 맘은 녹아내리는 걸 어떡해
잠 못 드는 이 밤에 끝에서
난 너에게 편지를 쓰려고 해
무슨 말을 해야 할까
난 항상 그 첫마디가 어려워
함께 지나온 우리 계절 속에
나만 남은 것 같은 이 기분을
난 견뎌낼 자신이 없어
왜 맘을 몰라주는 거야
내 맘은 그런 게 아닌데
내 진심을 모르는 니가 미워졌다가
또다시 네 얼굴을 보면
바보같이 난 또 웃게 돼
내 맘은 그런 게 아닌데
내 진심을 모르는 니가 미워졌다가
또다시 네 앞에만 서면
내 맘은 녹아내리는 걸
그저 곁에만 있어도 행복했던 나였어
자꾸 욕심이 나
나도 이런 내가 어색해
내 맘은 그런 게 아닌데
내 진심을 모르는 니가 미워졌다가
또다시 네 얼굴을 보면
바보같이 난 또 웃게 돼
내 맘은 그런 게 아닌데
내 진심을 모르는 니가 미워졌다가
또다시 네 앞에만 서면
내 맘은 녹아내리는 걸 어떡해"
27,티아라,떠나지마,"잊기엔 너무 사랑했나봐
아직도 널 기다리는 나야
우리의 시간은 멈췄나봐
니가 곁에 있는 것 같아
떠나지마 떠나가지마
나를 가슴에 상처만 주고
떠나지마
이런 날 울리지는 마
나에게 돌아와줘
여지껏 살아왔던
일생에 단 한번
미치도록 아껴줬던
사람은 너란걸
이별이란 파편에
죽은 내 사랑이 가여워
괴로워 이밤은 또 외로워
Baby don't know why
꽃잎이 떨어진 것처럼
니 몸도 멀어져버려
거울에 비친
미친 여자같은
내 모습은 마치
불안한듯 몸을 떨고 있지
슬픔의 큰 깊이 눈물 흘리지
내리는 비에 눈물 감추면
우리추억 모두 감춰질까
그리운 니 이름을 지우면
너의 얼굴 다 지워질까
떠나지마 떠나가지마
나를 가슴에 상처만 주고
떠나지마
이런 날 울리지는 마
나에게 돌아와줘
너의 옷자락에 넣어둔
내 마음은 찢거나
버리거나 숨기거나
태운대로
향수처럼 남어
그림처럼 보여
낙인처럼 새겨져
버렸음을 기억해
don't wanne cry
니가 내 세상이던 날들이
날 괴롭혀
니가 내 법이었던 추억들이
사무쳐
인연의 끈을 놓을수가 없어
널 이대로는 보낼수가 없어
소리쳐도 소리쳐 불러봐도
넌 지금 어디있는지
떠나지마
이런 날 울리지는 마
나에게 돌아와줘
너무나 아픈 사람
이별이란 파편에 죽은
내 사랑이 가여워
괴로워 이 밤은 또 외로워
꽃잎이 떨어진것처럼
니 몸도 멀어져버려
너의 옷자락에 넣어둔
내 마음은
향수처럼 남어
그림처럼 남어
이별이란 파편에
죽은 내 사랑이 가여워
괴로워 이밤은 또 외로워"
28,Various Artists,꿈의 대화 ('80 제4회 MBC대학가요제 대상),[가사 준비중]
29,컨츄리 꼬꼬,너에게 나를,"어둠속을 날아서 기억의 저편에 서면
새하얀 달빛사이로 그 모습이 보이지
너무 슬퍼하지마 네 곁에 있는 걸
너의 영혼을 기다리고 있는 걸
비가 내려와 나 더 기대할순 없었어
날 떠난 그날도 비가 내렸으니까
새로운 시작 위해 나 살수밖에 없었던
작아진 내모습에 난 슬퍼질뿐야
오 나의 작은 도시로
다시 불러보는 그숨결
바로 곁에 네가 있는 듯
내 영혼이 떨리지
예언의 창을 넘어서
저기 달려오는 불빛이
꿈이라고 해도 좋으니 너이기를
비가 내려와 나 더 기대할순 없었어
날 떠난 그날도 비가 내렸으니까
새로운 시작 위해 나 살수밖에 없었던
작아진 내모습에 난 슬퍼질뿐야
비가 내려와 나 더 기대할순 없었어
날 떠난 그날도 비가 내렸으니까
새로운 시작 위해 나 살수밖에 없었던
작아진 내모습에 난 슬퍼질뿐야
비가 내려와 나 더 기대할순 없었어
날 떠난 그날도 비가 내렸으니까
새로운 시작 위해 나 살수밖에 없었던
작아진 내모습에 난 슬퍼질뿐야
너무 슬퍼하지마 네 곁에 있는 걸
너의 영혼을 기다리고 있는 걸
너무 슬퍼하지마 네 곁에 있는 걸
너의 영혼을 기다리고 있는 걸
너무 슬퍼하지마 네 곁에 있는 걸
너의 영혼을 기다리고 있는 걸"
30,권인하,만약에 (Remake),"만약에 내가 간다면
내가 다가간다면
넌 어떻게 생각할까
용길 낼 수 없고
만약에 니가 간다면
니가 떠나간다면
널 어떻게 보내야 할지
자꾸 겁이 나는 걸
내가 바보 같아서
바라볼 수 밖에만 없는 건 아마도
외면할지도 모를
니 마음과 또 그래서
더 멀어질 사이가 될까 봐
정말 바보 같아서
사랑한다 하지 못하는 건 아마도
만남 뒤에 기다리는 아픔에
슬픈 나날들이
두려워서인가 봐
만약에 니가 온다면
니가 다가온다면
난 어떻게 해야만 할지
정말 알 수 없는 걸
내가 바보 같아서
바라볼 수 밖에만 없는 건 아마도
외면할지도 모를
니 마음과 또 그래서
더 멀어질 사이가 될까 봐
정말 바보 같아서
사랑한다 하지 못하는 건 아마도
만남 뒤에 기다리는
아픔에 슬픈 나날들이
두려워서인가 봐"
31,엠투엠 (M To M),약속,"내가 살아가는 동안에
너를 놓은 적 없어
다만 운명이
잠시 우리를 놓쳤을뿐
누구도 들어오지 못할
공간을 비워뒀어
잠시라도 너 힘이들땐
올 수 있도록
한 번 더 사랑할 수 있다면
다시 내게 올 수 있다면
상처뿐인 널 지켜줄거야
넌 내가 사는 이유니까
나를 기억할수 있겠니
나를 사랑할수 있게
시간이 흘러도
나를 지워내도 괜찮아
난 여기 있을게

혼자서 지내는 동안에
수 없이 널 안고서
그리워하고
또 가슴치고 후회하고 있어
스치듯 만난 그 순간에
멈춘듯 바라보다
참아왔던 내 눈물마저 쏟아지는데
한번 더 사랑할수 있다면
다시 내게 올 수 있다면
상처뿐인 널 지켜줄거야
넌 내가 사는 이유니까
나를 기억할 수 있겠니
나를 사랑할 수 있게
시간이 흘러도
나를 지워내도 괜찮아 기다릴게
널 기다릴수 있는데
왜 자꾸 두려워질까
돌아오지 못할까봐 널 잃을까봐
내 하루 모두 네게 주고서
나를 보여주고 싶은데
너 없는 내가
어떻게 내가 하룰 살아가고 있는지
하나만 기억할수 있겠니
내겐 너여야 한단걸
피하지 말아줘 감추지 말아줘
사랑해 세상 끝날때까지"
32,이승철,마지막 콘서트,"지금 슬픈 내모습을 무대뒤의 한소녀
애써 눈물 참으며 바라보고 있네
무대뒤에 그소녀는 작은 의자에 앉아
두손 곱게 모으고 바라보며 듣네
나의 애기를 오~~~

소녀는 나를 알기에
더더욱 슬퍼지네
노래는 점점흐르고
소녀는 울음을 참지 못해
밖으로 나가 버리고 노래는 끝이 났지만
이젠 부르지 않으리 예~~~
이 슬픈노래

밖으로 나가버리고
노래는 끝이 났지만
이젠 부르지 않으리 예~~~
이 슬픈노래
나나나나나나나나나나나나~~~"
33,더보이즈 (THE BOYZ),Candles,"차가워진 공기들 사이
서로만 바라보던 시간
그리운 날들에 괜히
문이 열릴 것만 같아
누군가 올 것만 같아
긴긴 어둠 속을 지나
다시 찾아온 하얀 겨울
잊지 않고 전부 들려주고 싶어
간절하게 바래왔던 오늘을
수많은 밤을 지나
기다려온 Christmas
단 하루도 빠짐없이
얼어붙은 시간도 다 녹여가 줄
환한 촛불 되어 비출게요
날 바라본 네 두 눈 속
비춰진 내 모습이
너의 작은 숨결 하나에도
얼마나 일렁이는지
이 아득한 밤
오늘 유난히 난
포근한 네 품에 안겨 널 만나
without you my night
wouldn’t be bright as tonight
cause you are the light
that shine on my white
긴 긴 고요함을 깨고
들뜬 맘을 애써 달래며
잊지 않고 전부 들려주고 싶어
간절하게 바래왔던 내 맘을
수많은 밤을 지나
기다려온 Christmas
단 하루도 빠짐없이
얼어붙은 시간도 다 녹여가 줄
환한 촛불 되어 비출게요
기억너머 하나씩 선명하게
계절 지나 새 하얗게 흩날려
드리워진 날들을 환한 빛으로 밝혀줄게
누구보다 따듯한 온기가 될게
기다려온 Christmas
단 하루도 빠짐없이
얼어붙은 시간도 다 녹여가 줄
환한 촛불 되어 비출게요"
34,이동수,목단 (My Only Ace),"바람결에 담겨 전해지는 온기가
움츠리고 있었던 마른 가지에
새 잎을 틔우고
하늘 끝에 닿은 계단 위
구원의 손을 내민 채
어딘지 모를 너의
세상 속에 날 데려가
아득한 시간을 넘어
맞이할 빛을 향해 우리 걸어가
가득한 이 사랑 하나
아무도 흔들 수 없는 걸 아니까
파도 소리 들으며 편히 누워
너의 등을 받치는 무수한
모래알 중 한 톨이 되어
아직 시작하지 않은 이야기
여전히 간절한 꿈이 되어 주오
멈추지 않을 춤을 추는 노래가
자유로워라
가장 아름다운 꽃
꽃들의 왕이 피어나
아득한 시간을 넘어
맞이할 빛을 향해 우리 걸어가
가득한 이 사랑 하나
아무도 흔들 수 없는 걸 아니까"
35,태사비애,사랑은 변하지 않아 사람이 변하는 거야 (Duet. 드림걸스),"심장은 너무 빠르고
머리는 너무 계산적이야
가슴은 너무 솔직해
조금도 숨길줄을 몰라서
안되나봐 널 잊는게 가슴을 털어내도
너를 못잊어 몸의 한 구석에
작은점까지 나는 다 알고있는데
정말 미치겠어 미치겠어 너 때문에
내게 사랑만 던져놓고 다시
돌아올줄을 몰라 정말 미치겠어
미치겠어 너 하나때문에
힘든 사람인줄도 모르고
너밖에 안보여 지금 겁이나
마음은 너무 바쁜데 니 생각에
난 쉴 수없어서 안되나봐 너 없이는
아무것도 못하는 내가 한심해
손에 닿을듯 말듯 닿을듯 말듯
내게 올 것같은 너였잖아
정말 미치겠어 미치겠어 너때문에
내게 사랑만 던져놓고 다시
돌아올 줄을 몰라 정말 미치겠어
미치겠어 너 하나 때문에
힘든 사람인 줄도 모르고
너밖에 안보여 지금 겁이나
사랑은 변하지않아 사람이 변하는거야
오늘 하루만 한번만 머물러
내게 매달리던 너였잖아
내가 미쳤나봐 미쳤나봐 너때문에
정든 친구도 밀쳐놓고
너밖에 보이질않아 내가 미쳤나봐
미쳤나봐 너 하나 때문에
힘든 사람인줄도 모르고
너밖에 안보여 지금 겁이나"
36,하하,술병 (With 타이거JK),"잊을수가없는데 떠날수가없는데
난 아무말도 못하고
자꾸 숨이막히네
술에 취한 이밤에
겁이나 니가 없는게
술때문에 내속이 더 아픈데
왜 왜
쓸때없는 생각만 자꾸 드네
너를 두고 너를 두고 i'm cry
널 잃은 아픔에 내속이 아픈데
또다른 슬픔에 끝에
널 잃은 아픔에 내속이 아픈데
다른 슬픔에 끝에
너를 두고 너를 두고 i'm cry

이젠수가 없는데 다른수가 없는데
술때문에 내속이 더 아픈데
쓸때없는 생각만 자꾸 드네
너를 두고 너를 두고 i'm cry
널 잃은 아픔에 내속이 아픈데
또다른 슬픔에 끝에
널 잃은 아픔에 내속이 아픈데
다른 슬픔에 끝에
너를 두고 너를 두고 i'm cry
사랑이 서툰게 사랑을 내친게
내속이 아닌데
끝내
사랑이 서툰게 사랑을 내친게
내가 아닌데
끝내
너없는 내마음은 어두움뿐
빛이없지 빛이없지
너없는 내마음은 어두움뿐
빛이없지 빛이없지
잊을수도있는데
떠날수도있는데"
