,가수,제목,가사
25,환웅,꽃잎이 흩날리는 지금,"내 지난날들은 너 없이 보낸 기억뿐인데
거짓말처럼 난 그때 그 기억 모두 잊혀져
다가올 날들은 우리 함께 할 세상이니까
눈부신 미소로 늘 웃게 만들어 줄 거니까
꽃잎이 흩날리는 지금
온 세상을 다 가진 듯해
마음이 부르는 소리를
따라 달려가면 네가 서 있어
네 손잡고 걸어가고 싶은
예쁜 곳이 너무 많은데
어디서부터 해야 할지
행복한 고민만 하게 돼
서로를 그리며 말없이 눈만 바라보아도
하고픈 말이 뭔지 알 것 같은
설레는 이 느낌
꽃잎이 흩날리는 지금
온 세상을 다 가진 듯해
마음이 부르는 소리를
따라 달려가면 네가 서 있어
네 손잡고 걸어가고 싶은
예쁜 곳이 너무 많은데
어디서부터 해야 할지
행복한 고민만 하게 돼
잠들기 전 너에게 불러주는 노래
꿈속에서 스치듯 들렸으면 좋겠어
달빛이 반짝이는 지금
온 세상을 다 가진 듯해
마음이 기억한 향기를 따라
달려가면 네가 서 있어
내 손끝이 가리키는 곳에
예쁜 별이 너무 많은데
어디서부터 봐야 할지
행복한 고민만 하게 돼 사랑해"
26,주영,네게 난,"자신 없던 그 말투에
네 모습도 바쁜 걸음처럼
숨 쉴 수도 없을 만큼 멀어진
너란 이름
아쉬움이 남았단 게 아니야
그저 내 맘은
좋은 추억들을 더 이상
난 괴롭히긴 싫어
만약 혹시라도 내가 너를
어쩌다 만난다면
이젠 말할 수 있어
놓을 순 없다고
I don't wanna live without you
girl your my love
Would you love me
네게 난
어떤 의미였는지
I don't wanna live without you
girl your my love
Would you love me again
넌 그렇게도 날 잘 알면서도
쉽게 날 보냈니
아무 말 없지만
너와 내 마음 깊은 곳에
스며든 아픔들이 내겐 선명해
만약 혹시라도 내가 너를
어쩌다 만난다면
이젠 말할 수 있어
놓을 순 없다고
I don't wanna live without you
girl your my love
Would you love me
네게 난
어떤 의미였는지
I don't wanna live without you
girl your my love
Would you love me again
넌 그렇게도 날 잘 알면서도
쉽게 날 보냈니
그저 묻고 싶었어
별일 없다 해도
아무 느낌 없는
이대로의 모습들도
I don't wanna live without you
girl your my love
Would you love me
네게 난
어떤 의미였는지
I don't wanna live without you
girl your my love
Would you love me again
넌 그렇게도 날 잘 알면서도
쉽게 날 보냈니
Love me don't wanna live without you
Love me don't wanna live without you
Love me don't wanna live without you
Love me don't wanna live without you"
27,2013 SBS 가요대전 Friendship Project,You Are A Miracle,"서둘러 온 겨울 서러워서
어제 별이 그리 밝았는지
서두르는 시간 아쉬워서
어제 꿈이 그리 길었는지
사랑하고 있나요
그대의 하루들을
사랑하고 있나요
그대의 사람들을
난 믿어요 그대 소중한 마음이
만들어낸 기적
그대가 이미 하고 있어요
세상에 있는 것만으로
그대는 이미 누군가의 Miracle
아름다운 Miracle
오늘도 누군가를 웃게 하겠죠
우리는 이미 알고 있어요
무엇을 사랑해야 하는지
그대 눈이 닿는 모든 곳에서
시작되고 있어요
아마 내일은 더 눈부시겠죠
그대라는 이유로
There can be no greater love
I am the light of world
You are the light of world
We are the light of world
We're shining bright together
혹시나 세상이 같이 슬플까봐
고요히도 내리는 빗물들
행복해서는 안 될 사람처럼
어디론가 떠밀린 사람들
모든 것이 어려워 사는 것이 서러워
Don't be afraid my friend
I'm your fam Your biggest fan
난 믿어요 그대 작은 손길로
멈출 눈물을
그대가 이미 하고 있어요
세상에 있는 것만으로
그대는 이미 누군가의 Miracle
아름다운 miracle
오늘도 누군가를 웃게 하겠죠
우리는 이미 알고 있어요
무엇을 사랑해야 하는지
그대 눈이 닿는 모든 곳에서
시작되고 있어요
아마 내일은 더 눈부시겠죠
그대라는 이유로
There can be no greater love
잊지 말아요 그대로 인해
세상에 내린 빛이 있어
어떤 어둠도 결국에는
찰나의 그림자일 뿐이란걸
부디 잊지 말아요
그대가 이미 하고 있어요
세상에 있는 것만으로
그대는 이미 누군가의 miracle
아름다운 miracle
오늘도 누군가를 웃게 하겠죠
우리는 이미 알고 있어요
무엇을 사랑해야 하는지
그대 눈이 닿는 모든 곳에서
시작되고 있어요
아마 내일은 더 눈부시겠죠
그대라는 이유로
There can be no greater love
I am the light of world
You are the light of world
We are the light of world
We're shining bright together
I am the light of world
You are the light of world
We are the light of world
We're shining bright together
Make love lady rainy corn
그대는 아름다운 기적
New Babies born
You already know that
그대 눈이 닿는 모든 곳에
시작이 돼
Come on we'll light up the
world We're shining bright
like the stars
Come together there's no
greater love
그대라는 이유 Yes you are
You are baby light of world
And we gonna shine together like
diamonds and pearls
그대가 이미 하고 있어요
세상에 있는 것만으로
그대는 이미 누군가의 Miracle
아름다운 Miracle
오늘도 누군가를 웃게 하겠죠
우리는 이미 알고 있어요
무엇을 사랑해야 하는지
그대 눈이 닿는 모든 곳에서
시작되고 있어요
아마 내일은 더 눈부시겠죠
그대라는 이유로
There can be no greater love"
28,T.P RETRO (타디스 프로젝트舊),"입술이 말해 (Feat. 강수민, 김자경 Of 아고다)","너를 처음 마주친 그 길
또 너와 처음 손잡던 그 날
너와 나의 기억 속에서
날 만나면 돌아봐줄래
우산 쓰고 걷던 골목도
나란히 앉아 듣던 노래들도
날 보며 짓던 미소도
자꾸만 아른거리잖아
떨리는 내 입술이 말해
널 다시 데려오라나 봐
잊어보려고 별 짓 다해도
내 맘을 막을 수 없나 봐
안 올 걸 알아도 내게 전부였던
너를 지울 수가 없어
널 잊는다는 게 쉬울 리 없잖아
이대론 안 돼
돌아서던 너의 뒷모습
나 혼자 남아 눈물짓던 그 밤
난 아직 그 날에 살아
너 없는 나는 두려운데
떨리는 내 입술이 말해
널 다시 데려오라나 봐
잊어보려고 별 짓 다해도
내 맘을 막을 수 없나 봐
안 올 걸 알아도 내게 전부였던
너를 지울 수가 없어
널 잊는다는 게 쉬울 리 없잖아
이대로는 안 돼
눈물이 나서
네가 더 보고 싶어서
이렇게 부르고 또 불러도
보이지 않는 넌 정말
날 떠났니 돌아와 줘
떨리는 내 가슴이 말해
너 없인 살 수가 없다고
안 올 거라고 다그쳐 봐도
내 맘은 너 하나인가 봐
아플 걸 알아도 내게 전부였던
넌 돌아올 거라고
그렇게 믿을게 나 여기 있을게
사랑한 나잖아"
29,NCT U,텐데… (Timeless),"꿈일 거야
기억 속 모습 그대로
내 눈앞에 네가 멈춰 있어
이상하지
그 오랜 시간 뒤에도
내 심장은 그날을 반복해
두 눈을 감으면
기억은 어느새
우릴 다시 그곳으로 데려가
오늘은 꼭 말해야 할 텐데
소릴 낼 수가 없어
손을 뻗어 널 잡으려 해도
맘대로 안돼
수없이 연습한
아직 널 사랑해
끝끝내 하질 못해
널 보내면 안 될 텐데
이 현실 같은 꿈에서 깨
악몽 같은 하루를 또 삼켜
But which is real
네가 없는 내 세상에
내게 주어진 건 널 꿈꾸는 것뿐
두 눈을 감으면
기억은 어느새
우릴 다시 그곳으로 데려가
오늘은 꼭 막아야 할 텐데
눈을 피할 수 없어
발을 돌려 도망치려 해도
맘대로 안돼
수없이 되새긴
이제 그만하자
끝끝내 막질 못해
널 보내면 안 될 텐데
이 악몽이 Oh no no no
이 기억이
날 괴롭힌 대도
몇 번이 반복되어도
널 다시 만날 수 있는
이 꿈으로 들어가
오늘만큼은
그냥 나갈 수 없어
시간을 멈춰
기억을 돌려
수없이 꿈꿨던
다시 시작하자
끝끝내 해준다면
이 꿈에서 난 살 텐데
Oh yeah
깨지 않을 텐데"
30,심규선 (Lucia),너의 꽃말,"사랑에 빠진다는 건
너무 벅찬 일인 걸
내 몸에 모든 숨이 다 새어나가도
느끼지 못할 만큼
넌 너무 달콤한 한숨
내 몸은 구름 위를 부유하며 중력을
잃은 채 두 발을 땅 위에
디디고 서기도 힘들어
난 어떡해요
내 모습
우스꽝스럽진 않을까 미쳐요
내 맘대로 안 돼요 싫어
난 절대 말 못할 거야
모든 걸 망칠 테니까
이만큼 다가서기에도
너무 힘들었죠
햇살처럼 와주던지
아니면 내 마음 더 자라지 못하게
지금 꺾어 버리라구요
너의 말들이 슬픈
보랏빛으로 변하면
겨우 핀 꽃은 씨앗으로 돌아가네
모든 어휘와 암시로
네게 다가서고 있는데
넌 도무지 내 맘을 알아채지 못하고
난 절대 말 못할 거야
모든 걸 망칠 테니까
이만큼 다가서기에도
너무 힘들었죠
햇살처럼 와주던지
아니면 내 마음 더 자라지 못하게
지금 꺾어 버리라고
말해 아니 안돼
그는 이미 알고 있잖아
아니 절대 모를 거야
말해 아직 안돼
결국 고백하게 될 거야
하지만 오늘은 아닌걸 아닌 걸
아닌 걸
사랑에 빠진다는 건 너의 꽃말
숨이 벅찬 그 의미들"
31,손승연,사랑 (성대천하 유아독존 동방불패),"사랑 그 사랑 때문에
그 사람 때문에
내가 지금껏 살아서
오늘 오늘이 지나서
그 사람 다시 볼 수 없게 되면
다시 볼 수 없게 되면
어쩌죠 그 많은 인연에
왜 하필 우리 만나서
사랑하고 그대 먼저 떠나요
우리가 만들고
우리가 함께한 시절
잊지 못할 거야
늘 곁에서
함께 하자는 말도
내 목숨처럼 한
그 약속도
해줄 수 없어서
난 지킬 수 없어서
미안하단 말도
해줄 수 없을 것 같다
사랑 그 사랑 때문에
그 사람 때문에
내가 지금껏 살아서
오늘 오늘이 지나서
그 사람 다시
볼 수 없게 되면
다시 볼 수 없게 되면
어쩌죠 늘 곁에서
함께 하자는 말도
내 목숨처럼 한
그 약속도 해줄 수 없어서
난 지킬 수 없어서
미안하단 말도
해줄 수 없을 것 같다
사랑 그 사랑 때문에
그 사람 때문에
내가 지금껏 살아서
오늘 오늘이 지나서
그 사람 다시 볼 수 없게 되면
다시 볼 수 없게 되면
그때 그대가
멀리 떠나기 전에
조금 더 그대를 마주 보며
사랑을 말할 걸 그대
그 사랑 때문에
그 사람 때문에
그 사랑 때문에 울죠
그대만 알아요
내 사랑 결코
바보 같지 않아
결코 바보 같지는 않아
그대여
결코 바보 같지 않아
결코 바보 같지 않아
그대여"
32,하림,난치병 (나폴리 톨레도 역 버스킹 Ver.),"이제 알 것 같아요 나는 미쳐 버린걸
나을 수 없는 흔치 않은 병처럼
그대라는 뜨거운 열은 식지 않고
몰라 모를 수밖에 나만이 앓고 있는
지독히 깊은 그대라는 상처가
얼마만큼 참아내기 힘든지
한 잔 술이 밤을 마취할 뿐
내 온몸에 너무 퍼져버린 추억을
이젠 손 쓸 수가 없어서
그냥 떠오르게 놔두죠
너무 아파도 소리 한번 안 지르는걸
난 이렇게 나을 수 없기 때문에
단 하나 기도하는 건
돌아올 그대이기에
그 아무도 그대 떠나간 걸 몰라요
알리고 싶지 않았어요
왠지 돌아올 것 같아서
돌아와 그냥 오랜만인 척 해요
나 이래야 나을 수 있기 때문에
단 하나 기도하는 나의 꿈을
그대 어느 날 문득
내가 눈을 떴을 때
숨 쉬는 아침 눈이 부실 수 있게
커튼을 젖히며 날 바라보는 그대"
33,클랑 (KLANG),다시 만날 날이 있겠죠,"아무 말도 말아요
지나간 일이라면
수많은 이야기 속에
오해가 너무 많은걸요
물어보지 말아요
지나간 일이라면
무슨 대답으로도
진심을 전할 수 없어
그냥 가슴속에 묻어요
하고 싶던 그 말들도
우리가 사랑이라 불렀던
흩어져 간 기억들도
다시 만날 날이 있겠죠
그땐 나를 안아줘요
오늘 차마 하지 못했던
미안하다는 말 대신
돌아보지 말아요
멀어진 사람이면
웃으며 떠나갔지만
아직도 울고 있을걸요
기다리지 말아요
멀어진 사람이면
어리석은 그리움
미움이 되어 가겠죠
그냥 가슴속에 묻어요
하고 싶던 그 말들도
우리가 사랑이라 불렀던
흩어져 간 기억들도
다시 만날 날이 있겠죠
그땐 나를 안아줘요
오늘 차마 하지 못했던
미안하다는 말 대신
사랑한다는 말 대신"
34,초아,난 여기 있어요,"기댈 곳 없는 내 마음
잊을 수 없는 약속들
바랄 수 없는 내일을
오늘도 기다리네요
멈춰버린 마음을 숨기려다
하지 못한 말이 참 많아서
이렇게 기다리네요
난 여기 있어요
괜찮다고 말하며 서 있어요
그 자리에서 모든 걸 다 잊어도
날 사랑하지 않는 그대라 해도
여기 있을게요
오랜 시간이 흘러간다 해도
견뎌낼 수 있을 만큼만
내 맘이 닿을 수 있을 만큼
먼 곳에서 기다려줘
멈춰버린 마음을 숨기려다
하지 못한 말이 참 많아서
이렇게 기다리네요
난 여기 있어요
괜찮다고 말하며 서 있어요
그 자리에서 모든 걸 다 잊어도
날 사랑하지 않는 그대라 해도
괜찮아요
아파한 날들이 전부
지난 추억이 되겠죠
나만 참으면 되겠죠 그댈
난 여기 있어요
아직도 그댈 놓지 못했어요
바보처럼 난 매일 울고 있어도
돌아오지 않을 걸 알고 있어도
여기 있을게요
오랜 시간이 흘러간다 해도
견딜 수 있을 만큼
언젠가 잊을 수 있을 만큼
그만큼만 사랑해볼게"
35,시적화자,우린 서로 다른 곳에,"어둡기만 했던 내게
따듯한 손을 내밀어 준 너
그렇게 다가온 네 온기까지
다 간직하고 싶어서
이 순간을 눈에 담아
그래 어쩌면 마지막일지도 몰라
너와 내가 마주한 이 순간들이
다 기억할 게 모든 나날들에
너와 내가
이 자리에 있었다는 걸
넌 어느 별에서
내게로 온 걸까 매일
나의 밤을 비추곤 했어
그게 너여서
참 고마웠다고
말하는 거야
너의 표정 하나하나
나에겐 모두 위로가 돼
네가 장난스레 던진 말투도
다 기억하고 싶어서
이 순간을 가득 담아
우린 어쩌면 여기까지일지도 몰라
처음 내게로 다가온 순간부터
다 기억할 게 나 잊지 않을게
너와 내가
이 자리에 있었다는 걸
넌 어느 별에서
내게로 온 걸까 매일
나의 밤을 비추곤 했어
그게 너여서
참 고마웠다고
숨 가쁘게 지나온 날들 속
뒤를 돌아보면 항상 네가 있었어
어쩌다 문득 버거워질 때면
고갤 들어 나 그곳에 있을게 예
넌 어디쯤에서
내게로 온 걸까 매일
나의 밤을 비추곤 했어
그게 너여서
참 고마웠다고 전하는 거야"
