,가수,제목,가사
25,타루,Mr.Destiny,"I Remember & forever
우연한 운명의 아주 까만 밤
Sweet kisses as candy
수줍게 펼쳐진 별 너와 나
As time has gone on
아련한 기억 속 아마 첫사랑
Just one thing what I know
그 떨림 그 순간 새긴 그 이름
믿기 힘든 꿈속보다 더 아름다운
짧은 여행 아주 긴 여운
인연의 실 언젠가는 또 이어질까
너와 나의 조각 약속들
기억해 영원히
우연한 운명의 아주 까만 밤
시간이 흐르고
아련한 기억 속 아마 첫사랑
수천만이 스쳐가도
너의 느낌 아직 기억해
사랑 아닌 사랑 싫어
나는 떠나 너를 찾아서
You are the destiny
and I'll be with you
기적처럼 우리 만나면
마치 사막 위의 파아란 하늘 같은
너의 눈물 너를 사랑해

수천만이 스쳐가도
너의 느낌 아직 기억해
사랑 아닌 사랑 싫어
나는 떠나 너를 찾아서
You are the destiny
and I'll be with you
기적처럼 우리 만나면
마치 사막 위의 파아란 하늘 같은
너의 눈물 너를 사랑해
You are the destiny
and I'll be with you
기적처럼 우리 만나면
마치 처음처럼 한 걸음 다가가서
숨이 찰 때까지 널 안을게"
26,니모,괜찮아요,"그 사람이 손수 입힌 옷을 입고
날 만나도 신경쓰지마요 괜찮아요
그 사람이 골라 매 준
넥타이를 하고 와도 불편해마요
난 괜찮아요
괜찮아요
나 보다는 그 사람이 먼저잖아요
나보다 훨씬 많이 먼저
사랑한 사람이잖아요
그 다음이 나잖아요 언제까지나
나 그대가 사랑하는 사람이라면
몇 번째든 괜찮아

날 만날 때 그 사람이
전화 오면 받지마요
혹시 한번쯤은 날 위해서
날 만날 때 내가 사 준
옷도 입고 나와줘요
아주 가끔은 나 행복하게
괜찮아요
나 보다는 그 사람이 먼저잖아요
나보다 훨씬 많이 먼저
사랑한 사람이잖아요
그 다음이 나잖아요 언제까지나
난 그대가 사랑해준
사랑만큼만 행복해야 하나요
그대 착한 사람으로
그 사람은 느끼나요
그댄 나에겐 늘 너무나 아픈 사랑인데
다 알아요 나보다도
그 여자가 먼저라는 걸
나보다 훨씬 오래 오래
사랑할 사람이라는 걸
그 다음은 없잖아요 언제까지나
나란 여자 언제라도 보고 싶으면
볼 수 있을 테니까"
27,PS영준,오직 그대만을 (Feat. 서영은),"Loving U Loving U
매일 그대와 함께 할 이 모든게
고마워요 내 사랑
You only U
오직 그대만 담고싶은 이 마음
난 변하지 않을께요
똑똑똑 거기 누구 없죠
내가 들어갈 자리 거기 맞죠
그대 옆자리가 내 자리 맞죠
빈자리는 내가 채우죠
때로는 그대의 아빠처럼
모든 걸 이해하고 안아줄께요
때로는 그대의 친구처럼
모든얘길 들어주고 놀아줄께요
사랑합니다 나 오직 그대만을
온종일 웃게 만들어줄께요
사랑합니다 나 오직 그대만을
바빠도 연락은 자주할께요
사랑합니다 나 오직 그대만을
헤어질땐 집에 바래다줄께요
너무 빠른 스킨쉽도 조심할께요
너무 다른 성격도 맞춰볼께요
사랑합니다 나 오직 그대만을
Loving U Loving U
매일 그대와 함께 할 이 모든게
고마워요 내 사랑
You only U
오직 그대만 담고싶은 이 마음
난 변하지 않을께요
매일매일 같이있고 매일매일 같이웃고
매일매일 쉬지않고 그댈 사랑해요
그댈 사랑하는게 제일 쉬워요
그댈 지켜주는게 제일 쉬워요
좋은 차는 아니지만 그대가 부를땐
어디든 달려갈께요 불러줘요
좋은 사람이라고 난 자신해요
나를 믿어요 자 내손 잡아요
사랑합니다 나 오직 그대만을
낮에도 밤에도 좋을꺼예요
사랑합니다 나 오직 그대만을
다른여자 연락처는 벌써 지웠죠
사랑합니다 나 오직 그대만을
그동안 만나왔던 남자와는 다른
특별한 매력을 보여줄께요
자상함과 편안함과 남다른 센스
괜찮은 남자랍니다 받아줘요
Loving U Loving U
매일 그대와 함께 할 이 모든게
언제나 내곁에
고마워요 내 사랑
You only U
오직 그대만 담고싶은 이 마음
난 변하지 않을께요
그대와 난 아주 오래 전부터
알았던 걸까
어쩌면 내가 기다려 왔던
백마 탄 왕자님일까
사랑인걸까
Loving U Loving U
오직 그대만 걱정하는 이 마음
지금부터 시작해요 우리 사랑을
사랑합니다 나 오직 그대만을
괜찮은 남자랍니다 받아줘요
사랑합니다 나 오직 그대만을
듣고 있나요
그댄 알까요
사랑합니다 나 오직 그대만을
진짜로 괜찮은 남자랍니다
믿어도 되요 이제부터 우리
언제까지 함께 걸어요"
28,장혜진,일생을,"나 혼자서 농담을 하고
나 혼자 웃지
우습지도 않은 우스개 소리
쓰잘대기 없는
잡담을 늘어 놓고서
실없어진 나를 보고있네
나 일생을 살아오며
죽을만큼 정말 자신없는 일
나 일생을 혼자지만
사랑했던 너와 헤어지는 일
횡설수설 대는 내 말에
황당해하며
모두들 나에게 되물었지만
내맘을 어떻게 설명해
우는 이유를
대답 할 수 없는 나를 보네
나 일생을 살아오며
죽을만큼 정말 자신없는 일
나 일생을 혼자지만
사랑했던 너와 헤어지는 일
알아 너의 마음을
너도 그만큼 정말
힘이 든단걸 알아

나 일생을 살아오며
죽을만큼 정말 하기 싫은 일
나 일생을 혼자지만
사랑했던 너와 헤어지는 일
사랑했던 너와 헤어지는 일"
29,윤상,무지개 너머,"어디인지 모르는 하늘 너머로
외로움을 띄워 보면
나도 몰래 흐르는 눈물 때문에
마음마저 젖어 가네
어디에 있는지 그 어린 꿈들은
한 조각 만질 수가 없네
내 오랜 고독은 의미를 잃었나
뭐 하나 변한 것 없이
희미한 무지개 너머엔
내 꿈이 있을 것 같아
보이지 않는 저 계절은
그저 멀어만 가네
어디에 있는지 그 어린 꿈들은
한 조각 만질 수가 없네
내 오랜 고독은 의미를 잃었나
뭐 하나 변한 것 없이
희미한 무지개 너머엔
내 꿈이 있을 것 같아
보이지 않는 저 계절은
그저 멀어만 가네"
30,윤상,끝으로 향한 이야기,"내게 들려 주던 지난 일들이
먼 얘기처럼 느껴져도
아무런 말 하지 못하는
날 기다린 이별
너의 젖은 눈 속엔
나 아닌 또 다른 모습이
언제부턴가
머물지 않은 환상으로
모두 쉽게 변하게 한 거야
널 위해 남겨진 슬픔만이
숨소리 너머 느껴져
잠들지 않은 나의 사랑을
이제 떠나보낼 수 있을까
너의 젖은 눈 속엔
나 아닌 또 다른 모습이
언제부턴가
머물지 않은 환상으로
모두 쉽게 변하게 한 거야
널 위해 남겨진 슬픔만이
숨소리 너머 느껴져
잠들지 않은 나의 사랑을
이제 떠나보낼 수 있을까
널 위해 남겨진 슬픔만이
숨소리 너머 느껴져
잠들지 않은 나의 사랑을
이제 떠나보낼 수 있을까"
31,윤상,우연히 Paris에서,"우연히 너를 마주친 이 거리는
찌푸린 하늘만큼 우울한 곳
무너져 내릴 듯 한 회색빛 구름 아래
너의 낯익은 얼굴
모른 척 뒤돌아선 그 모습이
낯선 사람들 속에 가려질 때
함께 보고 싶다던 불 켜진
에펠탑이 날 비웃고 있었지
때마침 떨어진 차가운 빗물이
어색한 눈물을 감춰 주었지
하지만 괜찮아 다 알고 있으니
너도 깜짝 놀랐을 테니까
거짓말처럼 지켜진 그 약속은
스쳐 간 눈길만큼 짧았어도
어딘가 남겨 놓은 무거운 발자국이
우릴 기억하겠지
모른 척 뒤돌아선 그 모습이
낯선 사람들 속에 가려질 때
함께 보고 싶다던 불 켜진
에펠탑이 날 비웃고 있었지
때마침 떨어진 차가운 빗물이
어색한 눈물을 감춰 주었지
또 다른 우연에 만날 수 있다면
그땐 웃어 주렴 반갑다고
때마침 떨어진 차가운 빗물이
어색한 눈물을 감춰 주었지
또 다른 우연에 만날 수 있다면
그땐 웃어 주렴 반갑다고"
32,고은,흐르네,"흐르네 추억이 자꾸 흐르네
눈물과 함께 흐르네
마치 녹아버린 아이스크림처럼
흐르네 니맘이 흘러내리네
흔적도 없이 흐르네
실감이나나봐 내 몸이 반응해
이젠 그만 그만 그만해
다신 사랑같은건
이런 바보 바보 바보야
가슴이 고장났니
또 눈물만
눈치도 없이 흘러내리네
주르르르륵
마르지도 않나봐

흐르네 미움이 자꾸 흐르네
미련이 되어 흐르네
누가 나를 본다면
욕이라도 해줄래
오 제발
이젠 그만 그만 그만해
다신 사랑같은건
이런 바보 바보 바보야
가슴이 고장났니
또 눈물만
눈치도 없이 흘러내리네
주르르르륵
마르지도 않나봐
사랑같은건 이제 없어
사랑같은건 이제 없어
without you ooh
그깟 사랑 사랑 사랑에
왜 또 눈물흘리니
겨우 그런 사람 때문에
아무것도 못하고
눈물만
눈치도 없이 흘러내리네
주르르르륵
마르지도 않나봐
이젠 그만 그만 그만해
다신 사랑같은건
이런 바보 바보 바보야
가슴이 고장났니
또 눈물만
눈치도 없이 흘러내리네
주르르르륵
마르지도 않나봐
주르르르륵
멈출줄 모르고
흐르네"
33,"BGM, 리디아 (Lydia)",한집에 살게 된다면 (Feat. 한옥 Of 비비안),"안 하던 화장을 해봤어
아껴둔 옷으로
단장을 하고 향수도 뿌렸어
거울에 비춰 본 내 모습
나도 어색해
수줍은 가봐
볼이 붉어져
어떻게 입을 뗄까
말을 꺼낼까
먼저 여자가 고백한다
놀라진 않을까
누군가와 한집에 살게 된다면
평생을 함께 산다면
같은 시간을
함께 하게 된다면
그 사람이 내 옆에
너였으면 해
그러길 바래
사랑한다면 결혼해줄래
어쩌면 널 앞에 두고서
한참동안 난
말도 못하고 머뭇댈 거야
뭐라고 얘기할까
말해야 할까
먼저 남자가 고백하길
기다려야 할까
누군가와 한집에 살게 된다면
평생을 함께 산다면
같은 시간을 함께 하게 된다면
그 사람이 내 옆에
너였으면 해
그러길 바래
사랑한다면 결혼해줄래
두 팔로 안아주겠니
사랑해 말해주겠니
숨고 싶지만 부끄럽지만
너를 사랑하니까
누군가와 먼 길을 가야한다면
기쁨을 함께 한다면
슬픈 일들도 나눠야만 한다면
손을 잡고 내 옆에 걸어줄 사람
너이길 바래
남은 시간을 함께해줄래"
34,애프터스쿨,My Bell (Jung-A Solo),"시간이 이렇게 빨리 지나가요
그때의 벨소리
그대가 올 것 같아서
언제나 그랬듯
I love you in my life
다시 또 내게 속삭여 줘요
함께 부르던 행복한 그 노래처럼
다시 한번 만나볼 수 있나요
나는 잘 지내요
아주 잘 지내요
지금껏 아파도 괜찮은 척 했지만
이 노랠 부르면
그대가 올 것 같아서
내 가슴이 다시 떨려오네요

저 멀리 어딘가 그대가 있겠죠
같은 하늘 아래 함께 할 수 있어서
언제나 그랬듯
I love you in my life
다시 또 내게 속삭여 줘요
그댄 어디서 행복한 그 노래처럼
아직 나를 기다리고 있나요
나는 잘 지내요
아주 잘 지내요
지금껏 아파도 괜찮은 척 했지만
이 노랠 부르면
그대가 올 것 같아서
내 가슴이 다시 떨려오네요
다시 만날 때까지
같은 자리에 그날까지
그대를 기다리고 있을게
다시 또 그렇게 웃을 수 있겠죠
눈물을 닦으며
그대 모습 떠올려
그대의 목소리
그대의 향기까지도
이 자리에 꿈처럼 돌아와요"
35,정엽,한 발짝도 난,"니가 떠나간 시간이
벌써 하루가 됐어
눈 감으면 니가 또 그려 질까봐
밤새도록 멍하니 서 있어
하루 또 하루 지나면
분명 잊어 가겠지
그게 벌써 두려워 지워지는게
내겐 너란 그림뿐이어서
안되는 나란 걸 알아
너 없인 안되는 나야
한 걸음도 이렇게는 못 걸어
한 발짝도 난
뭐가 그리도 미웠니
내가 지겨웠었니
눈을 뜨면 자꾸 날 원망 할까봐
잠이 들면 깨고 싶지 않아
슬픈 선물이었다고
너를 이해해봐도
나도 몰래 흐르는 눈물이 되어
내 안에서 너를 떠나 보내
안되는 나란걸 알아
너 없인 안되는 나야
한 걸음도 이렇게는 못 걸어
한 발짝도 난
목이 메어 너를 불러내
니가 없는 내 마음에
목놓아 널 불러
안되는 나란걸 알아
너 없인 안되는 나야
한 걸음도 이렇게는 못 걸어
한 발짝도 난
난"
36,적우,널 원해,"너무 아파 지워보려 해봐도
너를 눈물이 번져서 눈을 감고
잊어내려 애써도
가슴이 자꾸 널 바래
얼마나 더 널 미워해야만
하얗게 지워낼 수 있는지
널 바라보다 널 밀어내다
널 사랑하게 된 못난 내 한마디
늘 함께 하고 싶은
단 한사람 바로 너
다 잃어도 널 원해
너를 멀리 떠나가려 해봐도
맘은 널 향해 가나봐
아픈만큼 너를 외면해봐도
내 하루는 너만 있어
내 마음을 나조차 모르게
니가 다 가져간 걸 몰랐어
널 미워하다 널 울게하다
단 하루도 못 견디게
그리워져 미치게 안고싶은
단 한 사람 바로 너
더 아파도 좋아 널 사랑해
미치게 안고싶은
단 한 사람 바로 너
더 아파 더 좋아 널 사랑해
널 바라보다 널 밀어내다
널 사랑하게 된 못난 내 한마디
늘 함께 하고 싶은
단 한 사람 바로 너
다 잃어도 널 원해
난 죽어도 널 원해"
37,희주,비밀,"그대로니 여잔 만나니 친구들도 잘있니
5년동안 많이 싸웠지 다 지난 얘기지만
숨겨온 내 마음에 작은 일기는 아직 너를 보낼수가 없어
사랑받고 싶어 까맣게 적는 것도 울다 잠드는 것도
이젠 지쳐버렸어 무심결에 다 말해버렸어
되돌릴 수 없는 그 말을

보고싶어 문득 꺼내본 함께 했던 사진들
떠난후에 한번이라도 꺼내어 본적 있니
너와 싸운 추억 담긴 상자들 아직도 난 버릴수가 없어
사랑받고 싶어 까맣게 적는 것도 울다 잠드는 것도
이젠 지쳐버렸어 무심결에 다 말해버렸어
되돌릴 수 없는 그말을

널 사랑해라고 말하는 것도 단 한번이 되었어
왠지 자꾸 눈물이 무심결에 다 말해버렸어
되돌릴 수 없는 그 말을 ye -"
38,나비 (Navi),느낌이 와,"느낌이 와 내 안에 들어와
자꾸 내 가슴에 차올라
너의 숨소리조차
니가 하는말 처럼 내겐 들려
사랑이 와 내 맘을 훔쳐가
다 잃어도 나는 좋아
사랑할수록 사랑해서 행복해
눈빛이 말하잖아
심장이 소리치고 있잖아
감추려고 해봐도
몸도 마음도 숨길 곳이 없잖아
날숨처럼 들숨처럼
나는 또 널 부르고 있어
넌 자석의 극처럼 한 몸인 것처럼
또 나를 원하고 있어
느낌이 와 내 안에 들어와
자꾸 내 가슴에 차올라
너의 숨소리조차
니가 하는말 처럼 내겐들려
사랑이 와 내 맘을 훔쳐가
다 잃어도 나는 좋아
사랑할수록 사랑해서 행복해
눈빛이 말하잖아
심장이 소리치고 있잖아
감추려고 해봐도
몸도 마음도 숨길 곳이 없잖아
날숨처럼 들숨처럼
나는 또 널 부르고 있어
넌 자석의 극처럼 한 몸인 것처럼
또 나를 원하고 있어
웃음이나 마음에 윤이나
내가 너 때문에 빛이나
이 세상 모두가
니가 꾸는 꿈처럼 이젠보여
행복이 와 매일 더 닮아가
니가 되는게 난 좋아
너는 또 다른 나라는 걸 기억해
느낌이 와 내 안에 들어와
자꾸 내 가슴에 차올라
내 숨소리조차
니가 하는 말처럼 내겐 들려
사랑이 와 내 맘을 훔쳐가
다 잃어도 나는 좋아
사랑할수록 사랑해서 행복해"
